system:index,Name,fid,sum,timestamp,woodStockArea,.geo
20240720T103629_20240720T103633_T31TEK_00000000000000000000,cogra_craponne,1,0.0,2024-07-20,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240720T103629_20240720T103633_T31TEK_00000000000000000001,cogra_severac,2,11829.45467699836,2024-07-20,11829.45467699836,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240723T104619_20240723T105827_T31TDK_00000000000000000000,cogra_craponne,1,0.0,2024-07-23,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240723T104619_20240723T105827_T31TDK_00000000000000000001,cogra_severac,2,10053.91790337656,2024-07-23,10053.91790337656,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240723T104619_20240723T105827_T31TEK_00000000000000000000,cogra_craponne,1,0.0,2024-07-23,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240723T104619_20240723T105827_T31TEK_00000000000000000001,cogra_severac,2,9953.837916804294,2024-07-23,9953.837916804294,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240725T104021_20240725T104215_T31TDK_00000000000000000000,cogra_craponne,1,0.0,2024-07-25,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240725T104021_20240725T104215_T31TDK_00000000000000000001,cogra_severac,2,10400.076955249262,2024-07-25,10400.076955249262,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240725T104021_20240725T104215_T31TEK_00000000000000000000,cogra_craponne,1,0.0,2024-07-25,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240725T104021_20240725T104215_T31TEK_00000000000000000001,cogra_severac,2,10649.688216445023,2024-07-25,10649.688216445023,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240804T104021_20240804T104022_T31TDK_00000000000000000000,cogra_craponne,1,0.0,2024-08-04,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240804T104021_20240804T104022_T31TDK_00000000000000000001,cogra_severac,2,10738.779044177485,2024-08-04,10738.779044177485,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240804T104021_20240804T104022_T31TEK_00000000000000000000,cogra_craponne,1,0.0,2024-08-04,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240804T104021_20240804T104022_T31TEK_00000000000000000001,cogra_severac,2,11485.258010475307,2024-08-04,11485.258010475307,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240807T105031_20240807T105305_T31TEK_00000000000000000000,cogra_craponne,1,0.0,2024-08-07,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240807T105031_20240807T105305_T31TEK_00000000000000000001,cogra_severac,2,27037.687896160056,2024-08-07,27037.687896160056,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240809T103629_20240809T104820_T31TDK_00000000000000000000,cogra_craponne,1,0.0,2024-08-09,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240809T103629_20240809T104820_T31TDK_00000000000000000001,cogra_severac,2,9619.453053014418,2024-08-09,9619.453053014418,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240809T103629_20240809T104820_T31TEK_00000000000000000000,cogra_craponne,1,0.0,2024-08-09,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240809T103629_20240809T104820_T31TEK_00000000000000000001,cogra_severac,2,9818.043144824456,2024-08-09,9818.043144824456,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240809T103629_20240809T104820_T31TEL_00000000000000000000,cogra_craponne,1,11145.001292180079,2024-08-09,11145.001292180079,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240809T103629_20240809T104820_T31TEL_00000000000000000001,cogra_severac,2,0.0,2024-08-09,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240812T104629_20240812T105014_T31TDK_00000000000000000000,cogra_craponne,1,0.0,2024-08-12,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240812T104629_20240812T105014_T31TDK_00000000000000000001,cogra_severac,2,8660.647518681546,2024-08-12,8660.647518681546,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240812T104629_20240812T105014_T31TEK_00000000000000000000,cogra_craponne,1,0.0,2024-08-12,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240812T104629_20240812T105014_T31TEK_00000000000000000001,cogra_severac,2,8560.56753210928,2024-08-12,8560.56753210928,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240819T103629_20240819T104644_T31TDK_00000000000000000000,cogra_craponne,1,0.0,2024-08-19,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240819T103629_20240819T104644_T31TDK_00000000000000000001,cogra_severac,2,8335.289420872108,2024-08-19,8335.289420872108,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240822T104619_20240822T104803_T31TDK_00000000000000000000,cogra_craponne,1,0.0,2024-08-22,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240822T104619_20240822T104803_T31TDK_00000000000000000001,cogra_severac,2,8230.892257092046,2024-08-22,8230.892257092046,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240822T104619_20240822T104803_T31TEK_00000000000000000000,cogra_craponne,1,0.0,2024-08-22,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
20240822T104619_20240822T104803_T31TEK_00000000000000000001,cogra_severac,2,8130.81227051978,2024-08-22,8130.81227051978,"{""type"":""Polygon"",""coordinates"":[[[3.0600937675025497,44.33218343704105],[3.0602855122520354,44.33192506286452],[3.0605263215060514,44.33157740080089],[3.060793880264201,44.331303078919085],[3.0609409961814458,44.33118823968268],[3.061172867063881,44.3311531970618],[3.0617569818178,44.33113404760074],[3.0622029252989433,44.33119142240405],[3.062537366512049,44.33129670259238],[3.0628316858712488,44.33139880011116],[3.062818311153506,44.331813432725035],[3.0629564912735057,44.331893168252414],[3.0629698660296087,44.33224405735796],[3.0623991111678244,44.33240029623507],[3.0619264933522508,44.33245454139012],[3.061288802923617,44.33256937058841],[3.0608384353231366,44.33259806657038],[3.060481690312553,44.332518330329705],[3.0602631967616754,44.332444993566895],[3.0601428308532324,44.33235244885601],[3.0600937675025497,44.33218343704105]]]}"
20240824T104021_20240824T104047_T31TDK_00000000000000000000,cogra_craponne,1,0.0,2024-08-24,0.0,"{""type"":""Polygon"",""coordinates"":[[[3.831607414806199,45.31903718842203],[3.831660911018079,45.31856685781362],[3.831741246663758,45.31799935852348],[3.8321068194993235,45.3176763414663],[3.8331859682515588,45.31710882783856],[3.833645263288081,45.31684859893755],[3.8351836101624714,45.316657304340836],[3.8353174401353485,45.316729434700946],[3.835531450344685,45.31844141822315],[3.8353798434305038,45.31856996539315],[3.835446733357418,45.319313114745086],[3.8341580046010324,45.31944791820994],[3.833618472802728,45.31916575611378],[3.8326330551710224,45.318999540210754],[3.8324591009722915,45.31904970255467],[3.8324502095163853,45.319256687328135],[3.831607414806199,45.31903718842203]]]}"
